"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","rl_bareground","rl_canopy","rl_grasstuft","rl_leaflitter","rl_rock","rl_dung","rl_nearestherb","rl_nearest_grass_perennial_spp","rl_dist_grass_perennial","rl_nearest_grass_annual_spp","rl_dist_grass_annual","rl_nearest_forb_spp","rl_dist_forb","rl_nearest_woody_spp","rl_dist_woody_plant","rl_grass_condition","rl_planned_graze_manag","rl_wet_season_graze","rl_dry_season_graze","rl_land_resting","rl_invasive_species_control","rl_restor_bunds","rl_restor_exclosure","rl_plot_in_conservation_area","rl_grass_reseeding","rl_cow_present","rl_goat_present","rl_wildlife_present","rl_other_restor_activities","rl_other_restor_activities_name"
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[2]","no","no","yes","yes","no","no","pg","Eragrostis caespitosa","25","Aristida kenyensis","10","Justicia exigua","54","Heliotropium steudneri","2","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[3]","yes","no","yes","no","no","no","pg","Cynodon dactylon","33","Aristida kenyensis","69","Erlangea cordifolia","9","Commiphora schimperi","60","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[4]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","4","Digitaria velutina","46","Ornithogalum spp","17","Solanum incanum","17","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[5]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","1","Digitaria velutina","33","Tephrosia pumila","20","Heliotropium steudneri","6","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[6]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","9","Aristida kenyensis","16","Tephrosia pumila","9","Solanum incanum","32","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[7]","yes","no","yes","no","no","no","pg","Oropetium thomaeum","8","Aristida kenyensis","19","Crabbea velutina","16","Hibiscus micranthus","20","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[8]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","9","Tetrapogon spatheous","23","Tephrosia pumila","48","Solanum incanum","31","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[9]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","3","Aristida kenyensis","3","Tephrosia pumila","3","Solanum incanum","16","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[10]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","19","Eragrostis cilianensis","7","Tephrosia pumila","6","Solanum incanum","18","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[11]","no","no","yes","yes","no","no","pg","Eragrostis caespitosa","5","Tetrapogon spatheous","11","Tephrosia pumila","14","Melhania velutina","4","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[12]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","7","Tetrapogon spatheous","24","Tephrosia pumila","14","Heliotropium steudneri","30","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[13]","no","no","yes","yes","no","no","pg","Eragrostis caespitosa","7","Tetrapogon spatheous","11","Tephrosia pumila","12","Solanum incanum","4","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[14]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","42","Tetrapogon spatheous","49","Crabbea velutina","55","Solanum incanum","77","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[15]","yes","no","yes","no","no","no","pg","Leptothrium senegalense","8","Eragrostis cilianensis","12","Tephrosia pumila","57","Solanum incanum","72","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[16]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","13","Tragus berteronianus","76","Cucumis aculeatus","67","Heliotropium steudneri","88","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[17]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","8","N","200","N","200","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[18]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","15","Tetrapogon spatheous","16","Cucumis prophetarum","32","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[19]","no","no","yes","yes","no","no","pg","Leptothrium senegalense","2","Aristida kenyensis","9","Commelina benghalensis","29","Solanum incanum","28","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[20]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","9","N","200","Tribulus terrestris","7","Commiphora schimperi","60","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[21]","yes","no","yes","no","no","no","pg","Leptothrium senegalense","15","Tetrapogon spatheous","15","Tephrosia pumila","25","Solanum incanum","39","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[22]","yes","no","yes","no","no","no","pg","Sporobolus pyramidalis","3","Tetrapogon spatheous","37","Tephrosia pumila","15","Solanum incanum","23","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[23]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","0","N","200","Justicia exigua","8","Solanum incanum","6","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[24]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","26","N","200","Cucumis prophetarum","59","Solanum incanum","39","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[25]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","9","Digitaria velutina","24","Crabbea velutina","7","Solanum incanum","20","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[26]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","2","Eragrostis cilianensis","4","Tephrosia pumila","4","Heliotropium steudneri","27","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[27]","yes","no","yes","no","no","no","pg","Leptothrium senegalense","37","Aristida kenyensis","24","Tephrosia pumila","16","Solanum incanum","61","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[28]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","15","Aristida kenyensis","62","Tephrosia pumila","24","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[29]","yes","no","yes","no","no","no","pg","Leptothrium senegalense","42","Aristida kenyensis","19","Tephrosia pumila","16","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563","Lumo","6","7","38.1672","-3.53713","grassland","2023","no","yes","uuid:bf4e09e5-dac0-42e6-9cd4-e815b0f13563/rangel_form[30]","yes","no","yes","no","no","no","pg","Leptothrium senegalense","8","Brachiaria deflexa","9","Tephrosia pumila","2","Solanum incanum","45","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[1]","no","no","yes","yes","no","no","pg","Cynodon dactylon","7","Aristida kenyensis","47","Commelina velutina","30","Solanum incanum","10","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[2]","no","no","yes","yes","no","no","pg","Cynodon dactylon","27","Digitaria velutina","7","Justicia exigua","32","Solanum incanum","15","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[3]","yes","no","yes","no","no","no","pg","Cynodon dactylon","12","N","200","Tephrosia pumila","5","Hibiscus micranthus","5","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[4]","no","no","yes","yes","no","no","pg","Cynodon dactylon","18","Aristida kenyensis","36","Justicia exigua","4","Solanum incanum","26","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[5]","no","no","yes","yes","no","no","pg","Oropetium thomaeum","8","Aristida kenyensis","15","Justicia exigua","30","Ocimum suave","24","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[6]","yes","no","yes","no","no","no","pg","Digitaria macroblephara","3","Aristida kenyensis","14","Monechma debile","11","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[7]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","12","Eragrostis cilianensis","13","Tephrosia pumila","13","Solanum incanum","45","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[8]","yes","no","yes","no","no","no","pg","Cynodon dactylon","18","Eragrostis cilianensis","44","Commelina velutina","21","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[9]","no","no","yes","yes","no","no","pg","Oropetium thomaeum","20","Eragrostis cilianensis","26","N","200","Sericocomopsis hilderbrandtii","52","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[10]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","52","Tetrapogon spatheous","60","Tephrosia pumila","25","Sericocomopsis hilderbrandtii","62","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[11]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","19","Tetrapogon spatheous","69","Justicia exigua","21","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[12]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","9","Eragrostis cilianensis","9","Justicia exigua","7","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[13]","no","yes","yes","yes","no","no","pg","Tetrapogon roxburghiana","9","Digitaria velutina","7","Tephrosia pumila","40","Heliotropium steudneri","22","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[14]","no","yes","yes","yes","no","no","pg","Cynodon dactylon","24","Digitaria velutina","6","Adenia volkensii","46","Grewia similis","68","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[15]","no","yes","yes","yes","no","no","pg","Tetrapogon roxburghiana","29","Digitaria velutina","18","Commelina benghalensis","18","Ocimum suave","18","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[16]","no","no","yes","yes","no","no","pg","Eragrostis caespitosa","21","Aristida kenyensis","5","Commelina velutina","66","Heliotropium steudneri","66","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[17]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","0","Aristida kenyensis","14","Justicia exigua","9","N","200","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
"uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989","Lumo","6","4","38.1706","-3.53718","grassland","2023","yes","yes","uuid:de82c1cb-4a3e-417f-a7da-934b2ff6f989/rangel_form[18]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","11","Aristida kenyensis","28","Tephrosia pumila","12","Grewia similis","30","visibly-over-grazed-grass","no","no","yes","no","no","no","no","yes","no","no","no","no","no",""
