"Country","Date","Time","YEAR","Site","Cluster","Plot","Latitude","Longitude","Altitude","Accuracy","Photo","SlopeDn","SlopeUp","MajLform","LformDes","PosTopoSeq","VegCovLT40","PlotFlood","PlotCultMgd","dom_landuse","Trees","Shrubs","Graminoids","Forbs","VegOther","Broadleaf","Needleleaf","Evergreen","Deciduous","WdCovRate1","WdCovRate2","WdCovRate3","WdCovRate4","HerbCovRate1","HerbCovRate2","HerbCovRate3","HerbCovRate4","HerbHeight","HerbAnnual","VegStrataDescr","SameLanduse90","LandOwnership","UseFoodBeverage","UseForage","UseTimberFuelwood","UseOther","LandUseHistory","RockCover1","RockCover2","RockCover3","RockCover4","Erosion1","Erosion2","Erosion3","Erosion4","SWCStructures","SWCDescr","AugDepth1","AugDepth2","AugDepth3","AugDepth4","ShSuPlDe1","ShSuPlDe2","ShSuPlDe3","ShSuPlDe4","TrSuPlDe1","TrSuPlDe2","TrSuPlDe3","TrSuPlDe4","TrHeight1_1","TrHeight2_1","TrHeight3_1","TrHeight4_1","TrDBH1_1","TrDBH2_1","TrDBH3_1","TrDBH4_1","VegStructure","VegStructureOtherDescr","ImpactTreeCutting","ImpactAgric","ImpactGrazing","ImpactFire","ImpactErosion","ImpactAlienVeg"
"Kenya","2024-05-02","10:01:00.000+03:00","2024","Mbooni","13","9","-1.64986","37.4733","1688.4","4","1714633363979.jpg","9","11","sloping","medium_gradient_hill","midslope","no","no","yes","perennial_crop","yes","yes","yes","yes","no","yes","no","no","yes","2","2","2","2","2","3","3","3","03to08","yes","Citrus lemon,Persea americanum, Citrus sinensis, Lantana camara,, Grevillea robusta Tephrosia vogerii,Melinis repens,Mariscus macropus,, Richardia brasiliensis, Dodonaea viscosa, Mangifera indica,Panicum maximum, Hyparrhenia filipendula, Oxygonum sinuatum, Digitaria abyssinica, Crotalaria agatiflora, Ageratum conyzoides, Commelina benghalensis, Leonotis nepetofolia,Conyza bonarensis, Bidens pilosa, Waltheria indica,Emilia discifolia,Leuceana leucocephala, Aristida kenyensis, Manihot utilissima, Tagetes minuta,Aristida adoensis, Justicia striata, Sida cuneifolia,Dichondra repens,Blepharis maderaspatensis,Croton macrostchyus, Triumfetta rhomboidea, Alyscarpus rogusus,Gnidia latifolia, Acacia mearnsii,","yes","private","yes","no","no","no","Plot cultivated for over 40 years maize, beans,cassava, sweet potatoes, cowpeas,sweet peas and now under Persea americanum for 3 years.","under5","under5","under5","under5","rill","rill","rill","rill","4","veg","40","50","45","30","4","3","1","1","0","0","3","0",,,,,,,,,"shrubland",,"0","3","0","0","1","3"
"Kenya","2024-05-03","11:28:00.000+03:00","2024","Mbooni","14","1","-1.62617","37.4784","1597.1","5","1714724977029.jpg","26","16","steep","high_gradient_hill","midslope","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","2","2","2","2","3","2","03to08","yes","Eucalyptus saligna, Acalypha volkensii, Ageratum conyzoides, Dichondra repens, Solanum incanum, Hypoestes aristata, Setaria plicatilis Lantana, Psidium guajava, Panicum maximum, Pteris viridis Croton megalocarpus, Hibiscus vitifolious,","yes","private","yes","no","yes","no","Plot cultivated for over 30 years eucalyptus saligna and before it was cultivated beans, maize, bananas,Irish potatoes.","5-40","under5","under5","over40","rill","rill","rill","rill","0","none","50","50","50","50","3","4","0","0","14","8","0","0",,,,,,,,,"woodland",,"1","3","0","0","1","3"
"Kenya","2024-05-03","12:33:00.000+03:00","2024","Mbooni","14","10","-1.62854","37.4764","1615.6","4","1714728862927.jpg","7","9","sloping","medium_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","no","yes","no","yes","yes","2","1","2","2","4","4","4","4","03to08","yes","Mangifera indica,Manihot utilissima, Hypoestes aristata, Casimiroa edulis,Indigofera schimperi, Helinus integrifolia,Saccharum officinalis, Leucas calostachyus, Justicia striata, Triumfetta rhomboidea, Thunbergia alata, Lantana camara, Antidesma vinosum, Tithonia diversifolia, Bidens pilosa, Clematis brachiata, Conyza bonarensis, Agave sisalana,Commelina errecta Panicum maximum, Ipomea obscura, Phyllanthus rotundifolia, Neonotonia wightii, Cyperus rotundus, Plecthranthus sylvestiris, Ageratum conyzoides, Pennisetum purpureaum, Chloris pycnothrix, Commelina benghalensis, Tagetes minuta, Erlangea cordifolia, Digitaria velutina, Crotalaria agatiflora, Psidium guajava, Brachiaria brizantha, Annona squamosa,Eucalyptus saligna","yes","private","yes","yes","yes","no","Plot cultivated for over 60 years maize, beans,sugar cane,mangoes.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","4","0","6","4","2","0","2","4",,,,,,,,,"cropland",,"0","3","0","0","0","2"
"Kenya","2024-05-03","09:55:00.000+03:00","2024","Mbooni","14","2","-1.62034","37.478","1640.4","4","1714719377598.jpg","16","10","sloping","medium_gradient_hill","midslope","no","no","yes","annual_crop","no","no","yes","yes","yes","yes","no","yes","yes","0","0","0","0","3","3","3","3","03to08","yes","Zea mays, Oxygonum sinuatum, Galinsoga parvifolia, Acanthospermum hispidum,Tagetes minuta,Richardia brasiliensis, Bidens pilosa, Digitaria abyssinica, Pisum sativum,Digitaria velutina, Euphorbia crotonoides","no","private","yes","yes","no","no","Plot cultivated for over 50 years maize, beans,cassava, bananas, cocoa yams.","under5","under5","under5","under5","rill","rill","rill","rill","5","veg struc","50","28","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-03","08:50:00.000+03:00","2024","Mbooni","14","3","-1.61963","37.476","1696.8","5","1714715482073.jpg","9","24","steep","high_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","no","yes","no","yes","yes","2","1","2","2","3","3","3","3","03to08","yes","Saccharum officinalis, Phaseolus vulgaris, Zea mays, Solanum tuberosum,Thuja orientaris,Jacaranda mimosifolia,Mangifera indica,Manihot utilissima, Musa paradisiaca, Sorghum bicolor, Macadamia integrifolia, Digitaria velutina, Ipomea batatus, Richardia brasiliensis, Ageratum conyzoides, Justicia striata, Digitaria abyssinica, Hibiscus rose-sinensis,Melinis repens, Cynodon dactylon,Cyperus rotundus,Commelina benghalensis,Codiaeum variegatum,duranta erecta","yes","private","yes","yes","yes","no","Plot cultivated for over 60 years, maize, beans,cassava, mangoes, cowpeas.","under5","under5","under5","under5","none","none","none","none","3","struc","50","50","50","50","4","0","0","0","2","1","2","3",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-03","09:28:00.000+03:00","2024","Mbooni","14","4","-1.62149","37.4772","1647","5","1714717726978.jpg","23","20","steep","high_gradient_hill","midslope","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","3","3","3","2","1","3","2","2","03to08","yes","Antidesma vinosum, croton megalocarpus, Helinus integrifolia,Croton macrostchyus, Lantana camara, Eucalyptus saligna, Plecthranthus sylvestiris Cordia fulkhurae,Commelina africana, pavonia urens,Neonotonia wightii, Erythrina abyssinica, Acalypha volkensii,, Cyphostemma nierense, Ageratum conyzoides, Conyza bonarensis,Justicia striata Allophylus abyssinica,Commelina benghalensis, Triumfetta rhomboidea, Digitaria velutina, Bidens pilosa, Leucas calostachyus Psidium guajava, Clematis brachiata, Paspalum scrobiculatum, Pentad lanceolata, Hibiscus fuscus, Panicum maximum, Dichondra repens, Tagetes minuta, Indigofera schimperi,Thunbergia alata,Indigofera brevicalyx, Thunbergia battiscombei,Psychotria kirkii.","no","private","no","yes","yes","no","Cultivated eucalyptus saligna from 2013 to date and before it was cultivated beans, maize,Irish potatoes.","over40","5-40","over40","over40","none","none","none","none","0","veg","50","50","50","27","0","0","0","0","4","6","10","1",,,,,,,,,"woodland",,"1","2","1","0","0","3"
"Kenya","2024-05-03","13:22:00.000+03:00","2024","Mbooni","14","5","-1.62822","37.473","1709.2","5","1714731819074.jpg","5","5","sloping","medium_gradient_hill","midslope","no","no","no","fallow","yes","yes","yes","yes","no","yes","no","yes","yes","2","1","1","1","5","5","5","5","003to03","no","Justicia striata, Triumfetta rhomboidea, Chloris pycnothrix, Richardia brasiliensis, Achyranthes aspera, Hyparrhenia filipendula, Bothriochloa insculpta Ageratum conyzoides, Psidium guajava, Acanthospermum austriaca, Conyza bonarensis, Croton macrostchyus, Waltheria indica,Stylosanthes fruticosa, Richardia brasiliensis, Senna mimosoides, Sida cuneifolia,Terminalia brownii Indigofera schimperi ,Ageratum conyzoides, Aspilia mossambinscenis, Lippia kituensis,","yes","private","no","yes","no","no","Grazing land for over 30 years, before it was shamba.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","0","0","2","0","0","0",,,,,,,,,"shrubland",,"0","0","3","0","1","2"
"Kenya","2024-05-03","11:03:00.000+03:00","2024","Mbooni","14","6","-1.62581","37.479","1576.6","3","1714723463852.jpg","20","22","steep","high_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","no","yes","no","yes","yes","0","3","3","2","3","2","2","2","03to08","yes","Phaseolus vulgaris, Manihot utilissima, Croton megalocarpus,Eucalyptus saligna, Fuerstia africana,Bidens pilosa, Commelina diffusa, Pteris viridis, Ageratum conyzoides, Dichondra repens, Becium angustifolia, Antidesma vinosum, Ipomea obscura, Lantana camara, Justicia striata, Blepharis maderaspatensis, Emilia discifolia, Indigofera schimperi, Chloris pycnothrix Bothriochloa insculpta,","no","private","yes","no","yes","no","Plot cultivated eucalyptus saligna for 25 years and before that it was cultivated beans, maize,Irish potatoes.","5-40","5-40","5-40","over40","rill","rill","none","none","0","none","45","50","50","20","0","0","0","1","0","14","1","1",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-03","12:00:00.000+03:00","2024","Mbooni","14","7","-1.62603","37.4776","1608.7","4","1714726844059.jpg","24","5","steep","high_gradient_hill","ridge_crest","no","no","yes","annual_agroforestry","yes","yes","yes","yes","no","yes","no","yes","yes","2","0","0","0","3","3","3","3","03to08","yes","Pisum sativum,Prunus domestica,Musa paradisiaca, Solanum incanum, Pennisetum purpureaum, Bananas comosus,Digitaria velutina, Manihot utilissima, Eucalyptus saligna, Grevillea robusta, Carica papaya, Phaseolus vulgaris, Tephrosia vogelii,Paspalum nodosa,Zea mays,Chloris pycnothrix, Mariscus assimilis, Dichondra repens, Persea americanum, Eriobotrya Japonica,tree tomato, Galinsoga parvifolia, Saccharum officinalis, Amaranthus caudatus,","yes","private","yes","yes","yes","no","Plot cultivated for over 60 years maize, beans,Irish potatoes, bananas","5-40","under5","5-40","5-40","none","none","none","none","0","none","50","50","50","50","0","0","0","0","4","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-03","10:30:00.000+03:00","2024","Mbooni","14","8","-1.61979","37.4801","1596.6","3","1714721464470.jpg","8","9","sloping","low_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","yes","yes","no","yes","yes","2","2","1","1","5","5","5","5","03to08","yes","Grevillea robusta, Psidium guajava, Pennisetum purpureaum Pteris viridis, Thunbergia alata, Rumex acetosela, Leersia hexandra,Erlangea cordifolia, Commelina errecta, Croton macrostchyus, Bidens pilosa, Paspalum scrobiculatum Triumfetta rhomboidea, Dyschoriste radicans,Crotalaria brevidens,Conyza floribunda,Melinis, Emilia discifolia, Cyperus rotundus, Mariscus macropus, Phyllanthus ododentenius,Waltheria indica,Asystacia schimperi,","yes","private","yes","yes","no","no","Plot cultivated for over 60 years maize, beans,cowpeas,pigeon peas,sweet peas,bananas","under5","under5","under5","under5","none","none","none","none","3","veg struc","50","50","50","50","2","0","0","0","1","2","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","1"
"Kenya","2024-05-03","10:13:00.000+03:00","2024","Mbooni","14","9","-1.62098","37.4789","1611.45","4","1714720429972.jpg","15","15","sloping","medium_gradient_hill","midslope","no","no","yes","annual_crop","yes","no","yes","yes","yes","yes","no","yes","yes","1","0","1","1","4","2","2","2","03to08","yes","Manihot utilissima, Bidens pilosa, Richardia brasiliensis, Commiphora eminii, Grevillea robusta, Zea mays,Mariscus macropus,Erlangea cordifolia, Digitaria velutina, Phyllanthus ododenius,Ageratum conyzoides Triumfetta rhomboidea, Tagetes minuta, Melinis repens, Crotalaria incana Thunbergia alata, Antidesma vinosum, Justicia striata,","yes","private","yes","yes","no","no","Plot cultivated for over 60 years maize, beans,cowpeas, cocoa yams,bananas.","under5","under5","under5","under5","none","gully","none","none","3","veg struc","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-05-06","10:48:00.000+03:00","2024","Mbooni","15","1","-1.60115","37.477","1909.4","5","1714981763759.jpg","7","4","sloping","low_gradient_hill","upland","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","3","3","3","3","1","1","2","2","003to03","no","Eucalyptus saligna, Acacia mearnsii, Setaria plicatilis, Psychotria petitii,Oplismenus burmanii, Pteridium aquilinum , Rubia spp,Carex sp,Urochloa panicoides, Rygynia 
Cristata, Vangueria infausta, Pentas lanceolata, Dyschoriste radicans,Keetia zanzibarica,Psychotria kirkii, Agave americana,","yes","government","no","no","yes","yes","Plot cultivated for over 70 years eucalyptus saligna.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","9","6","7","4","10","16","11","17",,,,,,,,,"woodland",,"2","3","0","0","0","3"
"Kenya","2024-05-06","15:11:00.000+03:00","2024","Mbooni","15","12","-1.59746","37.4719","1818.6","5","1714997542178.jpg","15","8","sloping","medium_gradient_hill","midslope","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","4","4","1","1","1","1","03to08","no","Eucalyptus saligna, Spermania africana, Erythrina abyssinica, Triumfetta rhomboidea, Phyllanthus ododentanius,Digitaria abyssinica, Thunbergia alata, Bidens pilosa, Vernonia brachycalyx, Melinis repens, Erlangea cordifolia, Eriobotrya Japonica, Justicia betonica, Rumex acetosela,Acalypha volkensii, Sesbania sesban,Commelina africana,","no","private","no","no","yes","no","Cultivated for over 20 years eucalyptus saligna and before it was a normal shamba for maize, beans,Irish potatoes, cassava etc.","under5","5-40","5-40","5-40","none","none","none","none","3","struc","50","20","50","50","4","4","0","5","21","18","22","24",,,,,,,,,"woodland",,"1","3","0","0","0","3"
"Kenya","2024-05-06","13:54:00.000+03:00","2024","Mbooni","15","13","-1.59422","37.4726","1830.8","5","1714992968323.jpg","18","13","sloping","medium_gradient_hill","ridge_crest","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","3","4","4","3","3","4","3","3","03to08","no","Eucalyptus saligna, Acalypha volkensii, Lantana camara, Justicia betonica, Justicia striata Clausena anisata,Triumfetta rhomboidea, Pavonia urens,Clematis brachiata, Ageratum conyzoides Lagenaria sphaerica,Antidesma venosum,Cyperus rotundus, Pentas lanceolata, Cupressus lusitanica,","yes","private","no","no","yes","no","Eucalyptus saligna plantation for over 15 years before 2010 it was normal shamba for maize, beans,Irish potatoes.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","3","5","10","10","16","13","15","16",,,,,,,,,"woodland",,"1","3","0","0","1","3"
"Kenya","2024-05-06","09:35:00.000+03:00","2024","Mbooni","15","2","-1.59989","37.4759","1935.7","5","1714977387708.jpg","23","18","steep","high_gradient_mountain","upland","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","4","4","2","2","2","2","03to08","no","Eucalyptus saligna, Oplismenus burmanii, Pteridium aquilinum , Lagenaria sphaerica,Pentas lanceolata, Hibiscus fuscus, Cordia fulkurae,Mariscus assimilis,Eucalyptus paniculata, Bidens pilosa, Psychotria petitii,Justicia betonica,Conyza bonarensis, Mormodica foetida","yes","government","no","no","yes","no","Eucalyptus plantation for over 79 years.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","2","1","1","2","8","8","7","4",,,,,,,,,"woodland",,"1","3","0","0","1","3"
"Kenya","2024-05-06","10:13:00.000+03:00","2024","Mbooni","15","3","-1.59971","37.4771","1926.5","5","1714979670183.jpg","9","6","sloping","low_gradient_hill","upland","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","3","4","1","3","3","2","3","3","003to03","yes","Cordia fulkurae,Eucalyptus saligna, Oplismenus burmanii, Acalypha volkensii, Carex Spp, Keetia zanzibarica,Clausena anisata,Pteris viridis, Pentas lanceolata, Senna didymombotrya, Spermania africana, Drymaria subcordata,Psychotria kirkii,Phyllanthus ododentanius,Erhata abyssinica, Justicia betonica,Vangueria infausta, Vernonia brachycalyx,Pteridium aquilinum , Rubia sp","yes","government","no","no","yes","yes","Cultivated for over 70 years eucalyptus.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","7","9","11","2","17","24","16","16",,,,,,,,,"woodland",,"1","3","0","0","0","3"
"Kenya","2024-05-06","12:15:00.000+03:00","2024","Mbooni","15","4","-1.59644","37.4749","1906.1","5","1714986991623.jpg","34","23","steep","high_gradient_hill","upland","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","3","3","3","3","3","3","3","3","03to08","no","Eucalyptus saligna, Oplismenus burmanii, Solanum gigantea,Cyphostemma adenocaule,Justicia betonica,Cordia fulkurae, Spermania africana, Acalypha volkensii, Justicia striata,Crossaseparum manii,Pavonia burchellii,Commelina africana,","yes","government","no","no","no","no","Eucalyptus saligna plantation for over 70 years.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","38","4","0","6","3","9","0","22","12",,,,,,,,,"woodland",,"1","3","0","0","0","3"
"Kenya","2024-05-06","14:24:00.000+03:00","2024","Mbooni","15","5","-1.59379","37.4718","1823.7","5","1714994720546.jpg","17","15","sloping","medium_gradient_hill","ridge_crest","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","3","4","4","4","3","3","3","1","03to08","yes","Eucalyptus saligna, Cyphostemma kilimandscharica, Ageratum conyzoides, Acalypha volkensii, Clausena anisata, Justicia betonica, Setaria megaphylla, Grevillea robusta, Psychotria kirkii, Agave sisalana,Conyza bonarensis, Bidens pilosa, Antidesma venosum,","yes","private","no","no","yes","no","Planted eucalyptus saligna 20 years and before it's was cultivated beans, maize,Irish potatoes.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","5","5","5","0","11","7","10","0",,,,,,,,,"woodland",,"1","3","0","0","1","3"
"Kenya","2024-05-06","11:27:00.000+03:00","2024","Mbooni","15","6","-1.60199","37.4752","1906.5","5","1714984061778.jpg","17","23","steep","high_gradient_hill","upland","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","4","4","4","4","4","3","3","3","03to08","no","Keetia zanzibarica,Eucalyptus saligna, Justicia Veronica,Smilax anceps,Psychotria kirkii, Albizia gummifera, Tabanaemontana ventricosa,Cordia fulkurae, Oplismenus burmanii Rubia sp,Pentas lanceolata, Acalypha volkensii, Justicia betonica,Trema orientaris,Senna floribunda, Pteridium aquilinum , Olea europaea, Spermania africana,","yes","government","no","no","yes","no","Eucalyptus saligna plantation for over 70 years.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","3","0","3","6","3","9","8","8",,,,,,,,,"woodland",,"1","3","0","0","0","3"
